Tweet_ID,tweet,type
ID_0NF4PX9G,"The fact that some of you want to cancel Joji or Rich Brian for saying disrespectful things in the past, but then you make 6ix9ine top of the charts even though he literally raped someone.. people make me sick.",sexual_violence
ID_0NFIGRB1,"how about the time I was sexually assaulted &amp; instead of giving me a raoe kit he asked if I had a personal fucking vendetta against the man? How about when my friend was raped by our teacher in highschool &amp; I was brought in for questioning, he asked if she ""got around""?",sexual_violence
ID_0NJZTSMZ,I tried to comfort him and say are you okay it’s okay and he angerly looked at me and said it the words that drive me to insanity “NO IM NOT OKAY I JUST RAPED YOU” for someone to admit to you what they did and when you try to tell police and he lies to them...,sexual_violence
ID_0NLBKHK2,He’s a COP- he will be raped and tortured in prison by whites and blacks - prison for a COP is a Death sentence! If it was me I would kill myself anyway I could.,sexual_violence
ID_0NLQY77Z,Girl in a church confessing her sin  Girl: God 4giv me tht bastard pushed me into it Pastor: U dnt hv to call him a bastard  Gurl: He touched breast  Pastor: like this? That dosnt mean  Girl: He pulled my pant  Pastor: like this? That doesn't mean  Girl: He raped me,sexual_violence
ID_0NOW8GFZ,Update MY HUSBAND BEATS ME BUT I STILL LOVE HIM 2 - Nigerian movies 2016 latest | 2016 Nigerian movies | - ...,Physical_violence
ID_0NQ0RPY5,yeah can never be me dawg idk how you have a friend that openly says he raped someone and you still rock w him. thats foul.,sexual_violence
ID_0NQ26P7J,"Facts. I was raped and the tiny amount of people I told, convinced me I was wrong because I was 16 and scared, he was my bf and I had sent him sexual pictures. My inbox is open for anyone struggling with this.🙏🏻",sexual_violence
ID_0NQY8DX8,Morning Teaser:    ‘My husband beats me everyday but I can’t leave him’  ,Physical_violence
ID_0NU0UYXY,I have to keep reminding myself- the hell is over- that he&amp;his family- are not coming back- it’s like he raped me &amp; I’m a survivor!!!,sexual_violence
ID_0NVXNU79,"He should have stuck to “I want to meet my daddy who raped my mother and got her pregnant with me” shows. Yes, saw him live in ‘91, that was the topic 🤦🏻‍♀️",sexual_violence
ID_0NWMO5U5,"It's a good thing, before we hear I didn't give concent 😂 I feel like he raped me 🤦🏻‍♀",sexual_violence
ID_0NWPSMOO,"I believe he Molested and raped his daughter. I know he did, his First wife! His abuse to all women, sickens and scares me the most!!",sexual_violence
ID_0NXBK9DK,"Brilliant, now we're getting somewhere. And you'll forgive me for saying this but ""proof of that he allegedly raped someone"" is just an allegation of rape isn't it. That's not proof that he is a rapist. But it's the closest we're going to get from you so fire away.",sexual_violence
ID_0NYVMY7R,"Remember ""Akku"" from chennai, India whose sister was raped,next thing he did was chopped off the rapist's head and brought it to police station. Our trends are just useless as our govt. Stop being keyboard warior coz the next victim can be our sisters or mother  ",sexual_violence
ID_0NZ9PKC0,You don’t know me or what I’m happy doing so don’t be so assumptive. Yes I get there is a coincidence but there is nothing to say he actually raped anyone apart from the woman saying so. The sex could have been consensual and she regretted it. It happens,sexual_violence
ID_0O0ENHRD,So you're telling me that if your son Or daughter is homosexual &amp; if he/she's brutally raped then it's actually not wrong cuz it's done to make them realize that they are heterosexual &amp; there's no place fr homosexual ppl.This is what is being termed as corrective rape?I'm dumb rn,sexual_violence
ID_0O28N63G,"That gave me chills. Him saying he raped her because she took long to give him the car gave me chills. How is that your rationale ,uggggh my heart 💔",sexual_violence
ID_0O2JZRRD,It's an interesting theory Lenore &amp; you may be right.    I'm not buying it though.  U know why?  Because Trump has settled claims for millions of dollars with the parents of children he's raped or molested.    That tells me he fears the wrath of people he's wronged. As he should.,sexual_violence
ID_0O35ZE9J,"The man that raped me just followed me on Instagram with a new account. He has been blocked on every social media account of mine, and he even came to a friends house that I was at and had the audacity to stare at me while I broke down. I am repulsed",sexual_violence
ID_0O4VCK0W,There’s been multiple occasions where I’ve been following 2 ppl for months years or etc. A man and a women. They cordial and all on this app then boom “he raped me months ago and I finally felt like it’s time to speak up about it” like my nigga huh? Feel me?,sexual_violence
ID_0O5EI2EU,"I personally have been raped twice. Once at knifepoint. Once by a college 'friend' who thought he's just get into bed with me when we were at a party and stayed over. Like many women, I didn't report because of adamant voices like yous / we don't get to be believed.",sexual_violence
ID_0O5NIKWR,Am here pissed off because a Woman like me raped a man and he is explaining how it affected him on a long run.... And u are here telling me it's a joke to y'all men out there,sexual_violence
ID_0O6VW1C8,😂😂Not ati he raped me awe,sexual_violence
ID_0O86ZOU5,"Tonto Dikeh: My Husband Gave Me STD, Beats Me Up -  ",Physical_violence
ID_0OA7HN8I,"He inherited a good economy from Obama and takes credit for it. He gives tax credits to the rich like himself. But really, what matters more to me is that he is amoral. He has raped women, he bullies and disparages people! What is wrong with people caring more about money!?",sexual_violence
ID_0OBU66TW,Yet an islamophobe can tell me he will laugh &amp; do nothing as I’m raped by Isis &amp; nothing. Ooh or the guy who said fuck you &amp; called me a racist for criticizing Joe Biden. Part of why I left. Their modding ignores systemic sexism against women &amp; indulges meninist ideals,sexual_violence
ID_0OBWI9IH,"A female friend of mine just told me that a taxi driver said it would be better to be raped by him than being raped by iphara, as if he is any better... Ingxaki ikhona bra soze uve",sexual_violence
ID_0OC5XAK2,"It's dismaying to me how many of you feel entirely gleeful about the idea of Gaetz getting raped or beaten in jail. Rape jokes aren't funny.  I mean, clearly this guy is scum and he SHOULD go to jail, we just need to raise our standards.",sexual_violence
ID_0OCON8CE,TW mention of rape  my rapist was /in/ law school when he raped me,sexual_violence
ID_0OCVBBI6,That's not what happened. But go on. He was tased 1st. He👏did👏not👏comply His baby mama called the cops. He gave zero fawks about those kids. Say it with me now. He raped her. He also went reaching into car with a weapon,sexual_violence
ID_0OD30SA1,"So all I have left to do for tomorrow is my beats and intentions, download backing tracks and finish reading An Ideal Husband",Physical_violence
ID_0OFQ3XLO,LANTERNAPOST: was inebriated after I defiled my daughter but she turned into not a father:  ,sexual_violence
ID_0OG0GVXA,"I stopped listening to Sarkodie's ""Mary"" song cos I used to sing for her when she was pregnant for a guy she told me he raped her but I asked her to keep the pregnancy and we continued with the relationship. Girl was still being dickmatized by the ""rapist"" I fear any Wendy girl",sexual_violence
ID_0OHQDRK9,"Bitch idgaf, these Bill Cosby bitches kill me. He “raped” you in 2016 and you out here letting niggahs wear it out on onlyfans in 2020? And it’s “supposedly” effecting you now??? Now you wanna drag this man name through the mud?!? Let me just log out.",sexual_violence
ID_0OHTM8IW,He ate a chicken because it raped me.,sexual_violence
ID_0OIP8K3X,makes me sick knowing people revere Kobe and his basketball career but neglect the fact that he raped a 19 year old girl,sexual_violence
ID_0OISM5B5,My rapist raped me and then got his United States citizenship so he could torment me as a police officer at San Diego State Police Department. I do not know what it feels like to feel safe.,sexual_violence
ID_0OJPN4C5,"Going with the WhatsApp, Sansa wasn't raped. Y'all just want to blame the Tife dude. She never said Stop! She never said ""you're hurting me"" I have told men to stop apologising for something they didn't do. Now Sansa has a case cos he apologised for her moody face",sexual_violence
ID_0OK0ZGEJ,"and the fucking fact he is not castrated??!?!?!!?? he fucking RAPED AN 8 YEAR OLD CHILD IN 2008, SHE WAS 8 YEARS OLD SHE'S THE SAME AGE AS ME AND THIS TRASH IS OUT OF THE PRISON EVEN THOUGH THE COUNSELORS AND ALL SAID HE HAS NO SIGN OF REMORSE",sexual_violence
ID_0OKQ3VWN,"Dude I’ve seen someone break down in front of me talking about how Pell covered for his abusers in Ballarat. It’s not a rumour or story to him, it’s his life. Pell also helped to quietly move a priest from my parish when he raped two girls. In short, fuck that dude.",sexual_violence
ID_0OL163RK,"RT WuzupNaija: I’ll kill my husband if he beats me, says Ese   ",Physical_violence
ID_0ON2M6ZL,"I know, I know, let me guess, he had weed in his system, he grabbed for my gun,  He was on PCP He was a drug dealer He had a weapon He raped a white woman Whatever makes you feel better, whatever convinces you that he was a threat and shouldn't be treated humanely. AAARRRGGGGHHHH",sexual_violence
ID_0ON2NDGQ,"Imagine if a current well known Tory MP was found guilty of a much more serious crime, for example rape. 🤔  Hmmm. “I’ve known him for years and he never raped me.” “**** is a good guy and perhaps he unintentionally raped someone.”",sexual_violence
ID_0ONI0BVE,"Mercy Aigbe: ""My Husband Beats Me Constantly, He Cheats, Why I Stayed Back"" (Pics): Without…  ",Physical_violence
ID_0ONXVO0U,"""I mean come on first she got raped by woodman in her sleep. Then he sold her off to a gay dude with long nails named Fingers.  Like eww, she had me take care of all her problems while she hid behind Lizzies bar.""",sexual_violence
ID_0OVAY7E1,"Men who rape women in India can be jailed for life. But if their victim is transgender, it is a two-year maximum sentence   ""He was an animal. He raped me that night -- I thought I would just have to dance.""  ",sexual_violence
ID_0OVZF0Q4,"The guy who raped me LICKED my tears off while he was doing it. When he was done he told me to “grow up.” I got so sick from the assault, I had get surgery. He was the only person on my bedside. That shit ruined my life and is why my bio says ‘retired scientist’ now.",sexual_violence
ID_0OW1YV2H,He give me raped vibes if we bring honest giving me very much Jeffrey Epstein 🤢,sexual_violence
ID_0OWHRD27,Eish ‘My Wife Beats Me Constantly’ – 75-Year-Old Husband Cries For Help  ,Physical_violence
ID_0OWKD1FM,"I’m a 30 year old women who was raped at 14. I told my priest, the person I was told I could trust. He told me I “had the devil living inside me and to repent”. It would be another 14 years before I ever told anyone what happened.",sexual_violence
ID_0OWWLQYM,"My husband's heart beats for me like the throbbing wings of a crane which approaches me for the first time from the South, sways behind my back to the East within reach of my outstretched hand. / standard section formation- YAWN/",Physical_violence
ID_0OZA73KP,When i rejected him once he told me i was a slut and deserved to be raped,sexual_violence
ID_0P070S9X,Robin's makeup makes it totally okay that my husband beats me!!!1! I feel empowered while he gives me black eyes!!!1!,Physical_violence
ID_0P0YA8UW,"➰POLICE RAPED AND SODEMIZED HOLLYWOOD ACTOR SO BADLY..  HE CRIED SOOO LOUD (EVEN FOR ME)) HAYOUKANE 'S CLIENT IS MATTHEW MARTIN  BRAD FOUGHT SO HARD AND THE POLICE GOT HOM   LONDON OF WHETHERSFUEKD WITH GEORGE CLOONEY YON 08,`",sexual_violence
ID_0P25HVZQ,I don’t wanna see y’all talking about sexual predators when a whole bunch of y’all know about Matthew Salinas and never said SHIT. That boy is whole ass sexual predator he tried to throw me in the restroom at Jacobs party and if no one had seen and helped he would’ve raped me,sexual_violence
ID_0P5ELTWH,Darcy: “I was drugged! Ok. Some guy put roofie in my drink. Then he raped me.,sexual_violence
ID_0P916QOL,"""my husband beats me""  ""sorry, God doesn't like divorce, work through it""   ????? WHAT IS THIS LOGIC??? GOD GAVE US BRAINS",Physical_violence
ID_0PA36CNU,"Excuse me dear , what should i support here? The fact that she don’t talk while having sex? The fact that she wore the condom ? The fact that She still had sex with him months after she claimed she ‘felt’ he raped her? Im not gonna reply you B",sexual_violence
ID_0PAVP28I,"""NOBODY beats up MY husband!"" (""She didn't beat me up!"") Sooo funny!!! One of the best episodes!",Physical_violence
ID_0PBPL0G1,A~You have any parents? Z~I have my mom and my dad died.. A~sorry.. Z~I’m not.. A~he wasn’t in your life? Z~he used to abuse me and my family. He raped me and my mom and when my brother was 14 or 15 he almost killed him.. A~I’m sorry..I’m gonna help you get through this okay?,sexual_violence
ID_0PC5JLWN,"I was 19 and had been raped on deployment by a teammate. I was broken and didn't know who to trust. He was 30 and everyone was afraid of him. I thought he'd protect me. I was wrong, he was a predator, and I thought I deserved it. At least my girls will always know their worth!",sexual_violence
ID_0PCC5PPO,"Let me just clarify: Thomas Jefferson, yeah that guy? He owned over a hundred slaves (and raped some of them) and also wrote that we should hate all British people forever in the rough draft of our Constitution.  Let that sink in.",sexual_violence
ID_0PCO84ND,"At 17 he had me pinned against my dresser, all I could do was close my eyes and hope it would be quick. I don't remember that night, but I wasn't raped, being a virgen my parents would know if he had done something.",sexual_violence
ID_0PDBF6UW,"no, he's always given me the creeps, even before he was the ever-creeper hiding behind trump with his little half-smile. *shudder*   someone smarter than i said he looks like a judge who blames the person who was raped &amp; says it's not fair of them to ruin the other person's life.",sexual_violence
ID_0PDBN2WB,"And this is why it's so easy for false allegations to be believed because the first thing people like you do is see someone say ""he raped me"" and go ""ok he did it""",sexual_violence
ID_0PDJ1SVB,"I’m so sorry if you guys interpreted anything wrong. My rapist told everyone we fucked, Jfon found out about it and told me. Everyone thought we fucked but in reality I got raped. I was blacked out and ended up getting an sti. I wanted to use Jfon as a witness and hopes he-",sexual_violence
ID_0PEKO586,If he raped a woman show me his conviction,sexual_violence
ID_0PF3AO98,puppeh is only 18 now &amp; seeing those tweets makes me so upset. there're probably multiple bad things going on in his life but cinnpie had such a huge impact on him. he was groped &amp; raped by a 24 year old woman while he was only 14.. then there's people making a joke out of itd,sexual_violence
ID_0PFT1OU2,"‘not all men’ we tell ourselves, and get our fears confirmed. Not all men, groped again, not all men, followed me home, not all men, he’s raped a friend. Continuously let down. Fucking do better. If you’re not challenging it, you may as well not be there - and then it is all men",sexual_violence
ID_0PGQ9SEY,"My father raped me when I was 5-6, he did a great many other heinous things, traumatically abused for 14 years (2-16). He died horribly and painfully as he should have when I was 16, and in front of me. I loved it, my reward. Sounds awful but I smiled from ear to ear.",sexual_violence
ID_0PH7FQIO,"Kaiya cowers away from the three, confused as hell and not understanding what the two are talking about or why the woman is laughing.  ""I-I don't know, all I know is that he saved me from being raped, and then it got awkward...."" cue a deep frown of shame.",sexual_violence
ID_0PHEZ6NB,IT DOESNT MATTER IF WE BROKE UP HE STILL RAPED ME,sexual_violence
ID_0PHM9FLO,"I posted this on my fb, my husband just tried to Rock Paper Scissors me for sex and he lost 😂😂 rock beats scissors 😂😂😂  ",Physical_violence
ID_0PHXS0XQ,*out of character post* I was 15 years old when a white cop approached me he got his dog out the car and all and he basically searched me like I had something to hide like bro I’m 20 then he tells me well some little white girls said a black boy told them they should be raped...,sexual_violence
ID_0PISGMN3,"How can you say someone is lying about being raped if you weren’t there??? “He was respectful to me” AND that doesn’t mean he is like that with everyone...y’all trust too easy, naïve.",sexual_violence
ID_0PJ3T1P5,"the thread I read said that Lucky told Laura that being raped made her feel special. (It also mentioned another man that hurt Laura but the name ecapes me); was that wrong? Then with Liz, Lucky said he liked her victimzied because it made him feel special.",sexual_violence
ID_0PJPPT7U,Then as soon as she bout to rape me her 6'7 husband come home &amp; catches us &amp; she flip it on me &amp; he beats my ass smh thats prolly how itd go,Physical_violence
ID_0PK0TFWZ,Just wanna do something wrong or purposely mess up so my husband beats me half to death then rapes me 👉👈,Physical_violence
ID_0PKXU1I5,is there any proof that he actually raped women? if so send it to me or me in it,sexual_violence
ID_0PL3VPAP,Someone can be in denial for SOOOOO long and still be told they are lying about being raped. Kevin Tran tried to rape me. He said it himself “I woke up on top of you” just because you were on pills does not make it ok.  ,sexual_violence
ID_0PL7ZJJ2,"I was sold to a man in Mosul, he beat me &amp; raped me. Then he sold me to man in Syria. Half the things that were done to me,I can't say out loud. I was sick, cold &amp; hungry. There was no 1 to look after me. I didn’t think I could survive much more: A Yazidi survivor of IS captivity",sexual_violence
ID_0PL84VEK,"""My Wife Is Stronger Than Me, She Beats Me At Will""-- Husband Tells Court...   via",Physical_violence
ID_0PLJ2HWM,"And don't come at me with that ""he was polite"" SHIT.  How polite would he have been if this nice upstanding man decided he didn't want to turn, put his hands behind him and allow himself to be humiliated &amp; felt up in public?? You don't think there was FORCE behind that smile?",emotional_violence
ID_0PM1BXWT,How dreadful to have someone you love turn on you + destroy all that was sacred between you. I’m sorry he raped you 💐💜   Thank you for sharing your story + supporting me 🙏 I was 23 years old.,sexual_violence
ID_0PMVKWX4,: Mama Mboga: My drunken husband beats me but I still love him  *** Latest News Updates,Physical_violence
ID_0PN2HR4U,"a crackhead who just last summer showed up with masure an bit me,has sold heroin to shawn the same time he attacked me,strung out on their shit,robed my sisters house on xmas for presents an has drugged an left me to be raped by stimpsons dealers",sexual_violence
ID_0PO8Z1G1,Imagine the pain the woman he raped in front of her child feels seeing he has been made a hero and has 2 mil in a go fund me page. Smh,sexual_violence
ID_0PTBX7D4,"This comment makes me sick. So you think because of a way you dress means you should be raped? So its your fault if you're wearing a pair of shorts and a gay man thinks yeah I like the look of him, he's drunk, Ill rape him if he says no anyway?",sexual_violence
ID_0PTOD6VV,I can't find it in me to vote for a party who force out their best MSP because he sympathised with a woman who was assaulted and who would deny women the right to chose who can examine them if they have been raped.,sexual_violence
ID_0PUH9WYP,"Fav character is Jamie Fraser from Outlander, fav actor is Aidan Turner (Ross Poldark lost me when he raped Elizabeth), and fav all around combo is Theo/Sidney Parker.",sexual_violence
ID_0PWOHE3E,"vanguardngrnews: My husband beats me for not bearing male child, wife tells court  Read more at:  ",Physical_violence
ID_0PWW525L,"Most women my age would be grateful to have such a virile husband  Despite all his excuses or reasons, he never once put the blame where it should have been. On himself. He raped me because that is what he chose to do. It was all on him.   5/5",sexual_violence
ID_0PX63T72,"Currently pacing my hotel room to get my last 2000 steps, because I'll be damned if my husband beats me this week",Physical_violence
ID_0PY0R1SZ,Raped a young girl....like please explain to me why he’s being given money and honored by the WNBA,sexual_violence
ID_0PYX79ZE,I agree not ALL a Black cop cried for me cuz he had had to release the rapist from custody just an Hour before the rapist came to my home and raped me in front of my then 4 y o daughter...,sexual_violence
ID_0PYXHSWT,Bitch ain't no betta I was 2 drunk 2 have sex iono y u forced it on me,sexual_violence
ID_0PZ4I57A,"dudes a motherfuckin child predator, dm me for court records of when he raped a 13 year old D:&lt;",sexual_violence
ID_0PZ5MOM4,My sources and my kabootar tellse me that 2016 when Imran khan Darnna ends  Nawaz sharif  called Gul bukhari and marvi sarmad to pm house Islamabad and later he gives something in LAASI to and marvi sarmad and later when both unconscious he raped both on some time.,sexual_violence
ID_0PZGC62M,I appreciate you reiterating the law to me but my original question was that what evidence is there that he raped a minor? None of what you said involved age.,sexual_violence
ID_0Q11283O,Lock me in a woke gulag for 20 years and I still won’t think Thomas Jefferson raped Sally Hemmings and that he wasn’t a great man—and that she didn’t know it too.,sexual_violence
ID_0Q174WEI,// rape mentioned  -  if like ever you guys tweet about wade collins please tw he looks like one of the guys that almost raped me at school a few months ago - if you guys go tweet about him if you have censors comment them  /srs /gen -🤍,sexual_violence
ID_0Q1JZ11J,"Hypothetically, if I said Bill Shorten raped me he should stand down right 🐝?",sexual_violence
ID_0Q2D4RQ3,At this point I am pretty sure it was a multi level abuse.  I am sure he raped me multiple times.,sexual_violence
ID_0Q2GLL4M,My wife constantly beats me – Husband begs court for divorce -     ,Physical_violence
ID_0Q2NQZVZ,TW/RAPE  Andrade raped me 17 times over the last year and a half. He’s also assaulted and harassed 47 other girls — i’m not sure what to do with this information at all,sexual_violence
ID_0Q2YFSJK,"I didn't want to post this but here it goes, u can call me fat I don't care, tease me about my status it's fine he don't u dare mention my rape incidents,I ddnt chose to be raped 💔💔😢 why do women hate each other so much lapho I don't even know this lady,some words are hurtful  ",sexual_violence
ID_0Q4AZ9F6,"All she has to do is come out and cry "" I was beaten""  All she has to do is come and shout ""he raped me""  And just like that it's the end for that guy regardless if he actually is the victim",sexual_violence
ID_0Q4HWVEG,You tryin to seem this and that and shit he fuckin raped me tho and yall aggravating them kids they dont know no better!!!!!!,sexual_violence
ID_0Q64TNLY,"Sure he did, he assaulted and raped women. But, since the me too only applies to those finger pointing to conservatives, they don’t dare come forward. That movement set women like myself back to the Stone Age.",sexual_violence
ID_0Q6EHB66,"some distressed women are today deciding if they can face the consequences of saying to police, media or the PM ‘he raped me too’ &amp; dealing with the horrible memories.   could fess up, turn himself in, for All the harm he’s done. It’s a choice",sexual_violence
ID_0Q84B8TJ,"Spare me the moralizing when a completely unqualified, pussy-grabbing, lying on a daily basis moron, accused of sexual assault by multiple women, including one who says he raped her when she was 13, was elected to president.",sexual_violence
ID_0QBQ5USM,My husband sees me on Zillow.....”You’re not making us move again!!”  Our current home is compliments of lots of late night Zillow private time.  😉  I’m always looking for the next greatest deal! I can’t find one that beats the one we got 6 years ago!!   Thanks Zillow!,Physical_violence
ID_0QCU24P8,Really out here making me think he raped someone when all he did was post a picture of him in white shoes.,sexual_violence
ID_0QE2KXH0,People were starting to notice so he let go of my hand and I ran back home and didn't tell anybody cause I thought they wouldn't let me go out again . This was when I was 13. At 10 I almost got raped . I was picking jamun outside my house when a molvi approached,sexual_violence
ID_0QE3OJFI,"[cn: rape]  The time I reminded my ex that he raped me and that's why I didn't want him anywhere near my life (he wanted to be friends???), and he started crying because it was upsetting for him to be reminded of what he'd done and he didn't like to think of himself like that 🙃",sexual_violence
ID_0QI5M8TJ,"He literally tore off my skirt and tights (it was winter) and raped me. I was stunned, shocked. I fled, but was ashamed and afraid. It took me hours to process what had happened.",sexual_violence
ID_0QL4F08Y,so turns out my history teacher who hated me has Corona and this is what she gets for sending me to the office when she asked what did Christopher Columbus do and I raised my hand and said he raped Native Americans. LIKE DID I LIE,sexual_violence
ID_0QLVFL6Z,"My rapists and physical abusers name is Joseph “JoJo” Glenn Simpson. From 2010-2012 he beat, raped, and controlled me. He also raped multiple 15 year old girls during that time when he was 20 at the youngest. Release non-violent offenders and put him in there instead.",sexual_violence
ID_0QO6TJII,I was finally able to get away from him and ran back to the party just to find the “friends” that I had gone there with left me and to top it off I had to go back to the spot he raped me to get my phone and he was still trying to get near me I will never forget his face,sexual_violence
ID_0QOG90HP,Eric is in debt to me bc I’ve saved him from sexual predators while he was drunk 2 times and he says he’s glad he didn’t have to experience getting raped again,sexual_violence
ID_0QOGP70H, This hate monger needs to be taken down.  He is a bloody rapist who gang raped his own reporter.  If you don’t believe me then check out on google.   is a rapist!   ,sexual_violence
ID_0QS3WKR1,He felt raped bcs he was raped.  His consent was violated. Therefore the entire relationship was non consensual. Including the sex.  That man never consented. He was never given the choice.  Why? Bcs his partner didn't respect him enough for that,sexual_violence
ID_0QSCQZ2T,So now ive decided i want justice because he ruined my life and ive been scared to speak out about it. Jeff Rich Raped Me and i really want to know is there anything i can do to make him pay for ruining my life???,sexual_violence
ID_0QT4NACF,They think it's war to not be with him they think he can abuse my kids. Sick sick man. Yuk no thanks. He is not my type. He shouldn't have stalked me or raped me.,sexual_violence
ID_0QTDR6JA,"Worst part? He’s negative, but  chose to stay w/ the GF over his kids  I will never forgive him  He raped me, beat me, cheated on me, sexually assaulted me 100s of times &amp; lied to blame me  But it’s the way he disregards his own kids for the current pussy that makes me hate him",sexual_violence
ID_0QVD6EP7,"absolutely fucking not.  he ruined his chance of having any ""fame"" when he groomed, preyed and raped his fans. - the ""pick me"" attitude isn't going to get you anywhere.",sexual_violence
ID_0QVHD7C6,Sorry this happened to you but by the same token a woman who loved below me in an apartment complex was able to wound her would be rapist when he broke into her apartment. He had raped others and her action stopped him from doing it again.,sexual_violence
ID_0QXBRS0K,If his not a pedophile so why he was sending me not censured gay porn and telling me how i was getting raped? 🤔🤔🤔🤔🤔,sexual_violence
ID_0QY268M9,yummy 7/10 💀 OKAY the lyrics are complete trash and i’d hate my husband to describe me as yummy like btch i’m not food BUT watermelon sugar is repetitive too but i like it so let’s not be hypocrites and admit it’s not THAT bad like it’s kiiiiiiind of a bop i love the beats too,Physical_violence
ID_0QYIA0W8,i went to the police bcus i was raped and they told me i should’ve spit out the alcohol he drugged and that i should’ve made him stop if i really didn’t want him to touch me like that. cops ain’t SHIT,sexual_violence
ID_0QYLJBIK,"In all honesty, my husband always beats me to the mail. Does that mean I can’t write about this?",Physical_violence
ID_0QYTFUHY,Let them . I don’t watch that crap anyway. Will they start a go fund me for the 14yr old girl he allegedly raped and had a outstanding warrant for.,sexual_violence
ID_0QZQMTNK,the guy I was raped by was part of my old D&amp;D group and I trusted him so I went alone with him to his house. then he assaulted me. Men are never safe,sexual_violence
ID_0R1T7LEW,This Has Made My Opposite Day is Everyday. These People Are Sick. That’s like Saying I’m Voting For because he Was Gentle when He Raped Me.  ,sexual_violence
ID_0R20LRD6,"As a woman that has worked in a much more male-dominated than she, I was thoroughly disgusted by her. Crying and whining because she got fired from an at-will job??? Her whining set women back just as CBF’s lies set us back. I’m ashamed too see women use their gender as a weapon.",economic_violence
ID_0R7XE24B,"He's really telling people ""she wanted it"" I didn't want to suck your **ing d**k.  And I never told people that he raped me. You. Are. Messed. Up.  ",sexual_violence
ID_0R8Q4U0G,"I always check out concert venues when planning a trip, especially if it's just me and my husband traveling. Nothing beats a memorable live show.",Physical_violence
ID_0RBF0NUX,"About the APA &amp; it’s minions.  Not long after I was sexually assaulted for the 3rd time Gang Raped, I rebelled.  Trump supporting pop put me on a psych ward.  The doc he ensured I saw told me manipulation was when a woman wanted a new fridge, then cried and withheld sex till",sexual_violence
ID_0RBFBVFA,A vote for Republicans in November is a vote to enslave minorities and allow the ICE stormtroopers to rape babies in churches while their mothers are forced to watch before undergoing FGM and being deported before a firing squad.  I'm getting the hang of Presidenting like you!,Harmful_Traditional_practice
ID_0RBHGJKC,Just a big old woman sitting at your door... They didn't care that I have worked in the security business since 2009 when I was a fucking girl. I walked out of that job tho because it was the first time I felt like id be fired for being trans.,economic_violence
ID_0RCKB5ZC,A regular Himmler. He puts children in concentration camps to be raped and killed. Prove me wrong.,sexual_violence
ID_0RF1N78K,had a friend of mine hold me down in my car outside of a party. bruised my wrists &amp; thighs from how hard he held me down. he forced himself in me as i yelled for my sister. &amp; right after HE CRIED &amp; apologized &amp; even admitted he raped me. no one cared. they were his friends too.,sexual_violence
ID_0RF25KYI,Hardly will a man come out and say he had been raped cause of shame. How many men tell us their wives beat them? I can't commit such crimes cause it ain't right to me. My right maybe your wrong.,sexual_violence
ID_0RG6TSZO,My friend couldn’t come to me and tell me he raped someone. This guy is foul,sexual_violence
ID_0RGC4TA3,Next time I am in dar I am visiting the man who molested/raped me as a child. I ll get his confession on tape. He better not die before I can spit on his face. I am coming for you.,sexual_violence
ID_0RIEM38C,Christ isn’t real dude. It’s so funny how people can believe a guy in the sky that allowes children to be raped and murder. A Jew wrote in a wall during the holocost “if there is a god he better beg for my forgiveness” don’t give me your shit about a god that makes people suffer&gt;,sexual_violence
ID_0RJKS6YZ,"INTERNATIONAL CRIMINAL RACQUET: In the name of being my husband, Franc Meyer of University of Göttingen BEATS me on a daily basis, SLEEPS with a variety of girlfriends &amp; SNATCHES my academic work for those girlfriends.",Physical_violence
ID_0RJOTFX7,"I wanted to dm but cannot. is a rapist and psychologically abusive. He used the ""I want to die"" thing to hook me in the past and it ruined my life, he raped me, abused me and I attempted suicide. Unfortunately I survived and am now quadriplegic.",sexual_violence
ID_0RMSI4VZ,I’ve always said I’ll take respect over love. That’s how I read a tweet “my husband beats me because he loves me and wants to correct me” ha!!!!!,Physical_violence
ID_0ROKUO4R,Well babies wouldn’t remember being raped either. And a baby does become a man. He will want to have Sex and would appreciate his entire body. I know I would never willingly be circumcised. You’d have to force me at birth. And that’s not right.,sexual_violence
ID_0RPU9T26,Send me the master list with the 50 different lawsuit briefs.    It’s better to give your money to looney Christie Ford; over-medicated rich housewives who suddenly remember being raped 40 years ago   Or maybe Michael Avenatti...he could use it,sexual_violence
ID_0RRTJ0G7,"Also, if my brother didn’t listen to cops orders or I didn’t, and I got shot, it’s on me. How do you feel about the girl that was raped by Jacob? Should she like all the positives he is receiving?",sexual_violence
ID_0RTEJ69Z,This was the lady’s aunt that had found the boy and spoke with the operator. After she ran to her aunts house to tell her about this naked boy running down the street screaming “help me” with blood coming from his butt like he was just raped. He Was Still given back to Dahmer..,sexual_violence
ID_0RU1DOX9,"I hear the whisper of the man that raped me as a baby. Mean awful things he says to me  BECAUSE I WILL NOT OBEY.  Memories flood in with and without warning along with waves of emotion, prickly skin, cold sweats and my heart races in fear and pain.",sexual_violence
ID_0RW0QC2R,"Okay. So let me educate you. Yung CCTV is January 22. not January 17 when she was raped. If you were raped in January 17 and you see your rapist on January 22 being dealt with by your friends, would you not at least feel like he didn’t get away with it and probably have a smile?",sexual_violence
ID_0RYEQGXC,"We were cool until he told me, “Women shouldn’t drink so much if they don’t want to get raped!” And then we were beefing every day thereafter 😂",sexual_violence
